,contents,label
1899,11일 수소융합얼라이언스H2KOREA 회장 문재도와 서울 상암 전자회관에서 수소디지털 산업 상생협력 업무협약을 체결한 한국전자정보통신산업진흥회KEA는 11일 수소융합얼라이언스H2KOREA 회장 문재도와 서울 상암 전자회관에서 수소디지털 산업 상생협력 업무협약을 체결했다.,1
1900,건강검보험의 사각지대로 인식됐던 유병자병력이 있는 사람이 보험 가입시 질문사항을 대폭 축소한 초간편 고지 상품이 나오면서 보험사들은 유병자의 건강상태에 따라 보험료를 차등화한 상품을 내놓고 있다.,1
1901,서울 동대문구는 이문동 소재 동안교회로부터 기쁨나눔상자 3317개를 기탁받았으며 전달된 상자는 돌봄이 필요한 소외계층에게 전달된다.,1
1902,전원위원회 둘째 날에 발언자로 나선 더불어민주당 강득구 의원은 소선거구제가 정치구조의 갈등을 해소하는 실효성을 담보할까라며 모든 정당은 위성정당을 만들지 않겠다는 공동선언을 했으면 한다고 제안했다.,1
1903,2016년 20대 20대 총선을 반년 앞둔 2015년말 당시 박근혜정권 실세는 기자와 만나 원래 대통령 임기 중반에 치르는 총선은 중간평가인 게 맞지만 내년 총선은 다르다고 말했다.,1
1904,고향사랑기부제가 중앙정부의 통제 아래 운영되도록 설계된 탓으로 제도 시행 100여일이 지났음에도 불구하고 제도개선을 요구하는 지방자치단체와 전문가들의 목소리가 커지고 있다.,1
1905,아웃도어 브랜드 네파가 전문성과 기능성에 집중한 리브랜딩을 통해 2019년 이후 3년만에 흑자전환에 성공했다고 11일 밝혔다.,1
1906,무역업계 취업을 희망하는 구직자의 63.7가 직무경험과 경력개발 기회 부족으로 어려움을 겪는 것으로 나타났으며 이에 무협은 1112일 서울 강남구 트레이드타워에서 제3기 취업 스킬 UP 교육을 실시하고 알짜 기업 선택 방법 자기소개서 작성 노하우 면접 대비 전략 현직자 직무 특강 등으로 구성할 예정이다.,1
1907,11일 한국부동산원 청약홈에 따르면 4월 첫째주 청약 결과 인천 경기 부산 등에서 초기 미청약이 발생했으며 경기 평택화양 서희스타힐스 센트럴파크도 713세대 모집에 598세대가 부산 두산위브더제니스 오션시티는 2033세대 분양에 930세대가 미달되는 등 지역과 분양가격에 따라 청약시장의 희비가 갈리고 있다.,1
1908,서유석 금융투자협회장이 취임 100일을 맞아 시장안정과 부동산PF 연체율 관리에 만전을 기하고 퇴직연금공모펀드 경쟁력 강화와 증권사와 자산운용사들의 해외진출방안을 모색하겠다고 밝혔다.,1
1909,은평서대문마포구와 은평서대문마포구가 협력해 지역의 걷기 좋은 길을 알리고 시민 건강증진을 도모하기 위해 서대문구 독립문공원에서 출발해 안산자락길 홍제천을 지나 가좌역까지 약 3시간 정도 소요되는 봄맞이 걷기행사를 진행한다.,1
1910,김동연 경기지사가 미시간대학교와 함께 지역 청년에게 해외연수 기회를 제공하는 경기청년 사다리프로그램을 추진하기로 했다.,1
1911,11일 오전 8시 30분쯤 강원도 강릉시 난곡동과 운정동에 있는 야산에서 불이 나 주민 대피령이 내려졌으며 현재 초속 7.5m 이상 순간 최대 풍속 2030m의 강풍과 함께 인근 골프장과 주택가 쪽으로 빠르게 번지고 있다.,1
1912,서울중앙지방법원 형사합의34부강규태 부장판사는 2019년 8월 서울 강남구 대치동에서 슈퍼마켓 운영 등을 영업목적으로 설립한 회사의 실질 대표자인 B씨에게 운영자금을 투자한 동업자에게 투자금을 합의 없이 가져간 것은 횡령이라며 유죄를 선고했다.,1
1913,박근혜정부 시절부터 정부가 바뀌더라도 집권당인 여당에서 추천하지 않고 있는 최민희 전 의원의 방송통신위원회 상임위원 임명건에 대한 윤석열 대통령의 거부권 행사 가능성에 대해 총선으로 갈수록 양 정당이 더 강해질 수밖에 없다면서 여야가 법으로 규정돼 있는 자신들의 추천권을 실행하지 않으면서 상대방의 견제를 무력화시키는 전략을 쓰기도 한다.,1
1914,경찰청은 음주운전 방지장치 도입을 위한 로드맵 수립에 착수했다.,1
1915,20세기 물리학이 이룩한 가장 중요한 업적 가운데 하나가 원자를 직접 관찰하지 않고는 그 존재를 믿기 어렵다는 주장도 상당 기간 존재했던 터라 원자를 직접 보려는 시도는 끊임없이 계속됐다.,1
1916,고용노동부는 회계 증빙자료 제출을 끝내 거부한 한국노총 민주노총 등 52개 노조에 대해 과태료 부과에 들어갔으며 양대노총은 이의 신청과 과태료 재판 등 법률 대응을 하겠다는 방침이다.,1
1917,112년 브랜드 역사 속 올해로 테니스 사업 50주년을 맞은 휠라가 더 많은 시민들과 테니스 축제의 장을 만들려는 취지로 기획한 프로젝트인 신개념 테니스 축제 2023 화이트오픈 서울이 78일 양일간 서울 광화문 광장에서 신개념 테니스 축제 2023 화이트오픈 서울을 개최했다.,1
1918,한국건설산업연구원은 9일 건설현장 타워크레인 정상화 정책 동향과 점검 보고서에서 정부의 강력한 근절 의지와 정책으로 타워크레인 관련 월레비와 태업등으로 심한 갈등을 겪었던 건설현장 대부분이 정상 가동 중인 것으로 조사됐다.,1
1919,KT엠모바일은 알뜰폰 업계 최초로 가족 친구 뿐만 아니라 KT엠모바일 가입자 간에도 결합 시 무료 데이터 최대 20기가바이트GB를 제공하는 아무나 결합 서비스를 출시했다.,1
1920,산업부와부는 10일 롯데호텔에서 이창양 장관이 그랜트 샵스 영국 에너지안보탄소중립부 장관과 만나 해상풍력 수소 등 청정에너지 분야 교류 및 협력 확대 방안을 논의하고 해상풍력 수소 등 청정에너지 협력 확대방안도 모색했다.,1
1921,최근 소비자물가 상승률이 둔화하고 있지만 가격이 오른 품목 수는 늘어난 것으로 나타나 근원물가의 상승세는 더디게 둔화할 것으로 보인다.,1
1922,한미동맹 70주년에도 여전히 미국이 한국을 도감청해 수렁에 빠진 정부입장까지 파악하고 있음이 미국 기밀정보보고서 유출로 드러나 파문이 일파만파 확산되고 있다.,1
1923,행정안전부는 지난 100일간 행정안전부를 상대로 고향사랑기부제 개선을 지속적으로 요구해 왔으나 지자체는 현재 기부 방법이 지나치게 제한적인데다 지정기부 허용 같은 획기적인 제도 변화가 필요하다고 주장하고 있지만 정부는 섣부른 제도개선이 오히려 부작용을 낳을 수 있다며 머뭇거리고 있다.,1
1924,윤석열 대통령이 마약음료로 발칵 뒤집혀진 가운데 윤석열 대통령은 검찰과 경찰에 강경대응을 지시했고 검찰이 전국에 경계령을 내리며 최전선에 나섰지만 한동훈 법무부장관은 민주당이 마약수사를 못하게 한다고 비판했다.,1
1925,미국 정보기관이 우크라이나 무기 지원과 관련 한국 국가안보실의 대화 내용을 도감청해왔다는 뉴욕타임스NYT 등 미 언론들의 기밀문건 보도가 정치권에 큰 파장을 일으키고 있다.,1
1926,학교폭력으로 숨진 고 박주원양의 유족이 권경애 변호사를 상대로 민사소송 접수를 가급적 이번주에 접수하려고 한다면서 여러 법률적 쟁점을 검토해야 하기 때문에 다소 시간이 걸린다고 밝혔다.,1
1927,꽃은 계절이지만 모든 식물이 꽃을 피우지는 않으며 식물 에너지의 대부분은 잎의 광합성을 통해서 만들어진다.,1
1928,2030부산세계박람회 유치를 기원하는 2030부산세계박람회 유치를 기원하는 2030부산세계박람회 유치를 기원하는 2030부산세계박람회 유치를 기원하는 2030부산세계박람회 유치를 기원하는 2030부산세계박람회 유치를 기원하는 2030부산세계박람회 유치를 기원하는 2030부산세계박람회 유치를 기원하는 2030부산세계박람회 유치를 기원하는 2030부산세계박람회 유치를 기원하는 2030부산세계박람회,1
1929,해수부는 참조기 생산량을 늘리고 관련 산업을 활성화하기 위해 전남 영광군을 참조기 양식 산업화센터 조성 사업자로 선정했다.,1
1930,"리테일 테크기업 컬리가 경남 창원시에 수도권 외 첫번째 컬리 동남권물류센터를 열었다고 6일 밝혔는데, 컬리 관계자는 동남권물류센터는 컬세권컬리역세권 전국 확대 교두보가 될 것으로 기대한다면서 매출 성장 비용 효율화 생산성 증가 등의 효과도 예상된다고 말했다.",1
1931,한국수력원자력한수원은 6일 서울 중구 방사선보건원에서 올해 두 번째 이사회를 개최하고 한빛한울 사용후핵연료 건식저장시설 건설 추진계획안을 의결했다.,1
1932,글로벌 금융시장 불안정성 고조로 미국 연방준비제도의 금리 동결 전망이 확산되면서 국내 물가 하락세와 성장 약화에 주목한 것으로 보인다.,1
1933,"달러 패권과 국제통화기금IMF에 대한 의존을 줄이기 위한 방안으로 아시아통화기금Asian Monetary Fund 설립이 부상하고 있는데, 안와르 이브라힘 말레이시아 총리는 지난달 31일 폐막한 보아오포럼에서 미국 달러화나 국제통화기금IMF에 대한 의존을 줄일 필요가 있다며 아시아통화기금 설립을 제안했다.",1
1934,시진핑 중국 중국 국가주석과 에마뉘엘 마크롱 프랑스 대통령이 6일 중국 베이징 인민대회당에서 열린 중국프랑스 기업인위원회 제5차 회의 폐막식에 나란히 참석해 디커플링과 망 단절은 중국의 발전 과정을 막을 수 없다며 디커플링과 망 단절은 중국의 발전 과정을 막을 수 없다고 말했다.,1
1935,광주고법 행정1부김성주 수석판사는 6일 평동준공업지역139만5553 도시개발사업 우선협상대상자인 현대엔지니어링 컨소시엄이 광주시를 상대로 낸 우선협상대상자 취소 처분 취소 소송에서 광주시가 협상 자체에 응하지 아니하거나 협상을 결렬시킬 의도로 비현실적인 협약안을 제시한 이 사건 처분은 재량권을 일탈 남용해 위법하다고 판결했다.,1
1936,"이낙연계 싱크탱크 연대와 공생 남평오 운영위원장은 이낙연계 싱크탱크 연대와 공생 남평오 운영위원장과의 페이스북을 통해 현재 한반도 비핵화와 평화에 대한 해법을 들었으며, 윤석열 대통령의 방미를 앞두고 대북 전략에 대한 소견도 내놓았다.",1
1937,삼성전자가 반도체불황에 따라 반도체 수요가 줄고 가격이 큰 폭으로 하락했기 때문에 1분기 잠정실적 발표를 통해 영업이익이 6000억원을 기록할 전망이라고 밝혔다.,1
1938,전남 곡성군은 맛다곡성이라는 상표로 개발된 곡성군 농산물 가공식품을 소비자들에게 친근하고 효율적으로 알리기 위해 맛다곡성 디자인 평가회를 개최했다.,1
1939,중립을을 표방해온 스웨덴이 핀란드와 함께 나토 가입을 추진하고 있는 등 중립국들의 성공과 실패에 대해 영감을 얻어보자.,1
1940,기아 E아는 5일현지시각 미국 뉴욕 제이콥 재비츠 컨벤션 센터에서 열린 2023 뉴욕 국제 오토쇼에서 1회 충전시 500km 이상 주행가능거리 달성을 목표하고 있는 The Kia EV9을 북미 최초로 선보였다.,1
1941,산림청은 4월 이달의 임업인으로 충남 서산에서 음나무 근삽목 무성번식에 성공한 정인승62사진씨를 선정했다.,1
1942,매일유업이 스타벅스차이나와 아몬드브리즈음료 바리스타 제품 공급 계약을 맺었다고 밝히며 미국산 아몬드를 활용한 음료를 중국내 스타벅스 매장에 납품하는 첫 사례라고 설명했다.,1
